SMALL_AREA,OBJECTID,GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID,ESRI_OID,Shape__Are,Shape__Len,Cluster
268060012,13548,4c07d11e-2cfa-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2049,268060,Drumcondra South C,268060012,A268060012,13548,1.88E-05,0.021067981,4
268027008,13549,4c07d11e-2d43-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2027,268027,Botanic A,268027008,A268027008,13549,2.08E-05,0.024272332,7
267033005,13550,4c07d11e-2d53-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4014,267033,Blanchardstown-Roselawn,267033005,A267033005,13550,7.92E-06,0.015533823,4
267033003,13551,4c07d11e-2d54-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4014,267033,Blanchardstown-Roselawn,267033003,A267033003,13551,1.48E-05,0.017255882,3
267027003,13552,4c07d11e-2d63-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4008,267027,Blanchardstown-Abbotstown,267027003,A267027003,13552,1.40E-05,0.023655998,7
267111009,13562,4c07d11e-26f5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4032,267111,Portmarnock South,267111009,A267111009,13562,1.19E-05,0.01896319,4
267111008,13563,4c07d11e-26f6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4032,267111,Portmarnock South,267111008,A267111008,13563,7.23E-06,0.013660631,4
268048006,13564,4c07d11e-2ca8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2044,268048,Clontarf West C,268048006,A268048006,13564,1.21E-05,0.021807485,4
268070021,13565,4c07d11e-2ca9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2058,268070,Grace Park,268070021,A268070021,13565,4.89E-06,0.011656567,3
268020001,13576,4c07d11e-2cc6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2020,268020,Ballymun F,268020001,A268020001,13576,5.95E-06,0.015513435,4
268020003,13577,4c07d11e-2cc7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2020,268020,Ballymun F,268020003,A268020003,13577,7.51E-06,0.01829106,3
268065010,13578,4c07d11e-2cc8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2053,268065,Finglas North C,268065010,A268065010,13578,6.10E-06,0.017251372,3
268068001,13589,4c07d11e-2cc4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2056,268068,Finglas South C,268068001,A268068001,13589,6.93E-06,0.014428296,6
268066007,13590,4c07d11e-2cc5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2054,268066,Finglas South A,268066007,A268066007,13590,7.53E-06,0.013284418,2
268066005,13591,4c07d11e-2ccf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2054,268066,Finglas South A,268066005,A268066005,13591,5.86E-06,0.01421071,6
267105009,13592,4c07d11e-2f94-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105009,A267105009,13592,7.95E-06,0.0137118,4
268122007,13599,4c07d11e-26d4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2081,268122,Priorswood B,268122007,A268122007,13599,1.49E-05,0.016247684,6
268008017/01,13600,4c07d11e-26d5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2008,268008,Ayrfield,268008017/01,A268008017/01,13600,1.78E-05,0.025561559,5
268071001,13601,4c07d11e-26d6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071001,A268071001,13601,5.71E-06,0.016512973,5
268119006,13602,4c07d11e-26d7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119006,A268119006,13602,4.81E-06,0.009038175,6
267111004,13603,4c07d11e-26f7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4032,267111,Portmarnock South,267111004,A267111004,13603,1.10E-05,0.01336195,4
268160002/02,13604,4c07d11e-2d1f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2093,268160,Whitehall D,268160002,A268160002,13604,1.35E-05,0.018563946,3
268070002,13605,4c07d11e-2d20-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2058,268070,Grace Park,268070002,A268070002,13605,1.38E-05,0.024037491,4
268014009,13606,4c07d11e-2d55-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2014,268014,Ballygall D,268014009,A268014009,13606,3.21E-06,0.011710523,3
268013004,13607,4c07d11e-2d56-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2012,268013,Ballygall B,268013004,A268013004,13607,1.40E-05,0.035265168,3
268013001,13608,4c07d11e-2d57-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2012,268013,Ballygall B,268013001,A268013001,13608,5.79E-06,0.013326306,3
267105006,13615,4c07d11e-2f87-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105006,A267105006,13615,6.48E-06,0.015446645,4
267105007,13616,4c07d11e-2f88-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105007,A267105007,13616,6.77E-06,0.015859288,4
268070005,13617,4c07d11e-2cb3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2058,268070,Grace Park,268070005,A268070005,13617,3.81E-06,0.013648367,4
268025002,13618,4c07d11e-2a4c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2025,268025,Beaumont E,268025002,A268025002,13618,4.87E-06,0.014295712,3
268018002/268018003/268018004/268018009,13629,4c07d11e-2cef-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2018,268018,Ballymun D,268018003/268018004/268018009,A268018003/268018004/268018009,13629,7.94E-06,0.016389744,6
268018010/268018011,13630,4c07d11e-2cf6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2018,268018,Ballymun D,268018010/268018011,A268018010/268018011,13630,7.27E-06,0.013498247,6
268018005,13631,4c07d11e-2cf7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2018,268018,Ballymun D,268018005,A268018005,13631,4.27E-06,0.008765894,3
268016011/268016012/268016013,13632,4c07d11e-2cf8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2016,268016,Ballymun B,268016011/268016012/268016013,A268016011/268016012/268016013,13632,9.64E-06,0.016360615,6
268034002,13643,4c07d11e-2cf2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2034,268034,Cabra West B,268034002,A268034002,13643,8.32E-06,0.016140485,3
268031007,13644,4c07d11e-2cf3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2031,268031,Cabra East B,268031007,A268031007,13644,4.67E-06,0.011525329,3
268072015,13652,4c07d11e-2652-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2060,268072,Grange B,268072015,A268072015,13652,1.14E-05,0.019060463,4
268072003,13653,4c07d11e-2653-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2060,268072,Grange B,268072003,A268072003,13653,4.64E-06,0.012753799,4
268072006,13654,4c07d11e-2654-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2060,268072,Grange B,268072006,A268072006,13654,2.37E-05,0.021397453,3
267005004/02,13655,4c07d11e-2655-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4005,267005,Balgriffin,267005004,A267005004,13655,5.20E-06,0.009591094,2
268014003,13656,4c07d11e-2d58-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2014,268014,Ballygall D,268014003,A268014003,13656,7.52E-06,0.014998945,3
268011001,13657,4c07d11e-2d59-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2013,268011,Ballygall C,268011001,A268011001,13657,2.40E-05,0.021084901,4
268018012/268018015/268018007/268018008/268018013,13658,4c07d11e-2cf9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2018,268018,Ballymun D,268018012/268018015,A268018012/268018015,13658,2.18E-05,0.02097499,1
268075008,13704,4c07d11e-267f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2063,268075,Grange E,268075008,A268075008,13704,6.95E-06,0.021049696,3
268071003,13705,4c07d11e-2680-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071003,A268071003,13705,9.14E-06,0.020088978,3
268074010,13706,4c07d11e-2689-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2062,268074,Grange D,268074010,A268074010,13706,6.12E-06,0.018129988,3
268072013/03,13707,4c07d11e-265f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2060,268072,Grange B,268072013/01,A268072013/01,13707,3.60E-05,0.028843774,2
268072013/01,13708,4c07d11e-2660-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2060,268072,Grange B,268072013/01,A268072013/01,13708,3.42E-05,0.027406174,2
267110005,13747,4c07d11e-264f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4031,267110,Portmarnock North,267110005,A267110005,13747,7.97E-06,0.016851582,4
267111011,13748,4c07d11e-2650-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4032,267111,Portmarnock South,267111011,A267111011,13748,4.85E-05,0.032898278,4
267105021,13749,4c07d11e-2651-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105021,A267105021,13749,2.19E-05,0.029677611,5
267110003,13750,4c07d11e-265c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4031,267110,Portmarnock North,267110003,A267110003,13750,6.81E-06,0.014709471,4
267110006,13751,4c07d11e-265d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4031,267110,Portmarnock North,267110006,A267110006,13751,1.44E-05,0.022375649,4
267110013,13752,4c07d11e-265e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4031,267110,Portmarnock North,267110013,A267110013,13752,6.81E-06,0.017244305,4
268073005,13753,4c07d11e-26a6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2061,268073,Grange C,268073005,A268073005,13753,4.63E-06,0.017665644,3
268073007,13754,4c07d11e-26a7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2061,268073,Grange C,268073007,A268073007,13754,1.11E-05,0.023285879,4
268119008,13755,4c07d11e-26d3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119008,A268119008,13755,4.80E-06,0.008896181,6
267095006,13756,4c07d11e-266a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095006,A267095006,13756,1.20E-05,0.017466676,4
268125001,13757,4c07d11e-266b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2086,268125,Raheny-Greendale,268125001,A268125001,13757,1.35E-05,0.018680076,4
267130006,13758,4c07d11e-266c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4035,267130,Sutton,267130006,A267130006,13758,5.99E-06,0.013882145,4
267130011,13759,4c07d11e-2681-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4035,267130,Sutton,267130011,A267130011,13759,8.31E-06,0.013810465,4
267130012,13760,4c07d11e-2682-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4035,267130,Sutton,267130012,A267130012,13760,5.59E-06,0.015365104,4
267004021,13761,4c07d11e-26a9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004021,A267004021,13761,8.00E-06,0.016592879,4
267004020,13762,4c07d11e-26aa-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004020,A267004020,13762,1.02E-05,0.015621811,4
267095001,13763,4c07d11e-26ab-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095001,A267095001,13763,1.19E-05,0.019652114,4
267004006,13764,4c07d11e-26cb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004006,A267004006,13764,7.51E-06,0.01821428,5
267004025,13765,4c07d11e-26cc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004025,A267004025,13765,1.29E-05,0.025748857,3
267132012,13766,4c07d11e-26fb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132012,A267132012,13766,9.15E-06,0.02482536,2
267004023,13767,4c07d11e-26d9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004023,A267004023,13767,5.86E-06,0.019861337,5
267004024,13768,4c07d11e-26da-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004024,A267004024,13768,4.69E-06,0.01209388,4
267004022,13769,4c07d11e-26e2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4004,267004,Baldoyle,267004022,A267004022,13769,6.36E-06,0.010630566,3
267095032,13770,4c07d11e-26e3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095032,A267095032,13770,1.08E-05,0.016007035,4
267095028,13771,4c07d11e-26e4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095028,A267095028,13771,8.23E-06,0.017364328,3
267095025,13772,4c07d11e-26f0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095025,A267095025,13772,2.10E-05,0.025938928,4
267105005,13773,4c07d11e-2696-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105005,A267105005,13773,9.17E-06,0.023953755,4
267132023,13778,4c07d11e-26ac-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132023,A267132023,13778,4.16E-06,0.013574602,5
267132045,13779,4c07d11e-26ad-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132045,A267132045,13779,5.40E-06,0.009517224,4
267132039,13780,4c07d11e-26ae-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132039,A267132039,13780,7.75E-06,0.017502383,4
267131022,13781,4c07d11e-26b5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131022,A267131022,13781,1.19E-05,0.014990752,5
267131025,13782,4c07d11e-26b6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131025,A267131025,13782,8.65E-06,0.014914181,5
267131024,13783,4c07d11e-26c0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131024,A267131024,13783,5.57E-06,0.010414569,5
267131013,13784,4c07d11e-26c1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131013,A267131013,13784,1.08E-05,0.017601374,6
267131008,13785,4c07d11e-26c2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131008,A267131008,13785,5.66E-06,0.012440769,3
267132027,13786,4c07d11e-26a0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132027,A267132027,13786,1.33E-05,0.017359843,3
267132033,13787,4c07d11e-26a1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132033,A267132033,13787,8.64E-06,0.021924287,4
267131014,13788,4c07d11e-26cd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131014,A267131014,13788,1.03E-05,0.013847603,3
267131009,13789,4c07d11e-26ce-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131009,A267131009,13789,7.36E-06,0.013337846,6
268119011,13790,4c07d11e-26d8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119011,A268119011,13790,2.21E-06,0.009527757,3
268071011,13791,4c07d11e-26df-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071011,A268071011,13791,5.30E-06,0.013084882,4
268071008,13792,4c07d11e-26e0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071008,A268071008,13792,5.24E-06,0.015381695,4
268071020,13793,4c07d11e-26e1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071020,A268071020,13793,6.99E-06,0.024771246,5
268071019,13794,4c07d11e-26ed-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071019,A268071019,13794,6.33E-06,0.017235041,5
268071022,13795,4c07d11e-26ee-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071022,A268071022,13795,6.06E-06,0.01251679,2
268071021,13796,4c07d11e-26ef-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071021,A268071021,13796,4.96E-06,0.013384486,5
268071014,13797,4c07d11e-26f8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071014,A268071014,13797,6.01E-06,0.01404635,5
268071025,13798,4c07d11e-26f9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071025,A268071025,13798,6.64E-06,0.019065643,5
268072001,13799,4c07d11e-26fa-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2060,268072,Grange B,268072001,A268072001,13799,1.17E-05,0.016205549,4
267133006,13800,4c07d11e-26cf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4038,267133,Swords-Lissenhall,267133006,A267133006,13800,5.91E-06,0.010899784,5
267130015,13807,4c07d11e-268c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4035,267130,Sutton,267130015,A267130015,13807,6.02E-06,0.011611745,4
267130002,13808,4c07d11e-268d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4035,267130,Sutton,267130002,A267130002,13808,7.22E-06,0.01836215,4
267105004,13809,4c07d11e-268e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105004,A267105004,13809,1.00E-05,0.014096291,4
267095010,13810,4c07d11e-26b3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095010,A267095010,13810,2.05E-05,0.024403021,4
267095008,13811,4c07d11e-26b4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095008,A267095008,13811,1.19E-05,0.02018336,4
267134026,13815,4c07d11e-2683-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4039,267134,Swords-Seatown,267134026,A267134026,13815,3.78E-06,0.009150238,5
267105018,13816,4c07d11e-2684-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105018,A267105018,13816,8.71E-06,0.014100308,5
267106013,13817,4c07d11e-2685-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4030,267106,Malahide West,267106013,A267106013,13817,1.06E-05,0.016778777,4
267105001,13818,4c07d11e-268f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4029,267105,Malahide East,267105001,A267105001,13818,1.08E-05,0.019953184,4
267131005,13819,4c07d11e-26f2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131005,A267131005,13819,7.70E-06,0.014883852,4
267132021,13820,4c07d11e-2697-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132021,A267132021,13820,4.80E-06,0.012349617,5
267135008,13821,4c07d11e-26fe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4040,267135,Swords Village,267135008,A267135008,13821,7.28E-06,0.013969795,4
267131007,13825,4c07d11e-2665-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131007,A267131007,13825,6.95E-06,0.018270724,3
267133027,13826,4c07d11e-2666-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4038,267133,Swords-Lissenhall,267133027,A267133027,13826,2.07E-05,0.022450911,4
267131002,13827,4c07d11e-2670-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131002,A267131002,13827,1.07E-05,0.019993389,4
267131003,13828,4c07d11e-2671-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131003,A267131003,13828,1.04E-05,0.016265271,4
268074004,13829,4c07d11e-2672-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2062,268074,Grange D,268074004,A268074004,13829,1.01E-05,0.015085209,4
267135011,13830,4c07d11e-267a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4040,267135,Swords Village,267135011,A267135011,13830,2.78E-05,0.023132504,1
